"twitter_id","twitter_created_at","tweet","corpus","user","agreement","votes","score","label","__split"
"1247280204290146312","2020-04-06 23:49:08","Os lo podemos decir más alto. Pero ya no más claro. #QuedateEnCasa. Nuevamente hemos iluminado esta noche nuestra fachada, está vez con un mensaje apropiado para los momentos atípicos que vivimos, pero en los que la colaboración ciudadana es fundamental. . #PorTi #PorMi #PorTodos","Estado de alarma nacional (oficial)","GHotelPeniscola","100","1","1","positive","train"
"1247277794033389569","2020-04-06 23:39:34","¡Hola a todos!. ¿Os apetece otro directo este jueves?. Horarios: 18:30 hora española, 11:30 hora mexicana y las 14:30 hora argentina. ¿Que tema os gustaría hablar?. ¿Alguna técnica en concreto?. ¡Un saludo dibujantes!. #QuedateEnCasa dibujando #conmigo","Estado de alarma nacional (oficial)","Youtube_Cei","100","1","1","positive","train"
"1247277304331501571","2020-04-06 23:37:37","Mantengan la calma, sigamos en casa ? ?. #UDEM #Fútbol #Anzoátegui ⚽ #Quédateencasa","Estado de alarma nacional (oficial)","UdemFC","100","1","1","positive","train"
"1247269549130555398","2020-04-06 23:06:48","Todo bien!! #confinamiento #WorkFromHome #QuedateEnCasa","Estado de alarma nacional (oficial)","JuanRubiPuig","100","1","1","positive","test"
"1247292840771751936","2020-04-07 00:39:21","Buenas noches ?? #QuédateEnCasa by @vodafone_es","Estado de alarma nacional (oficial)","JuanCar_Sevilla","100","1","1","positive","train"
"1247286468759949313","2020-04-07 00:14:02","Ya queda menos para llegar a 100 suscriptores... Faltan sólo 3 para 60 ‼️. Día tras día apoyando desde #Loranca a todos los que nos cuidan y trabajan para nosotros. #MeQuedoEnCasa . #Covid_19 . #QuedateEnCasa . #CuarentenaTotal","Estado de alarma nacional (oficial)","JoseM_Moraleda","100","1","1","positive","train"
"1247284564222971909","2020-04-07 00:06:28","Hola! Un día menos.... #QuedateEnCasa. #PiMusicPlayer","Estado de alarma nacional (oficial)","matrixjavier38","100","1","1","positive","train"
"1247283335912656896","2020-04-07 00:01:35","@GINACAICEDO17 La explosión de la naturaleza siempre nos impresiona y nos sorprende. Gracias Gina por compartir. Aquí mi jardín llena de luz y color nuestro hogar. #QuedateEnCasa . Besos","Estado de alarma nacional (oficial)","iosu_blanco","100","1","1","positive","train"
"1247299039214829569","2020-04-07 01:03:59","""Es momento de permanecer encerrados"" - Ronaldinho (2020) . #QuedateEnCasa","Estado de alarma nacional (oficial)","CarlosAntolinBM","100","1","1","positive","train"
"1247322972874067969","2020-04-07 02:39:05","Quedate en casa , nosotros te llevamos lo que necesitas para cuidarte . #cosmetica #beauty #higiene #Covid_19 #QuedateEnCasa","Estado de alarma nacional (oficial)","Biovardi","100","1","1","positive","train"
"1247330148749381634","2020-04-07 03:07:36","#QuedateEnCasa . esto que has hecho,y estas. haciendo aun. SI TU. tu familia,tus vecinos. han salvado y estan salvando miles de vidas","Estado de alarma nacional (oficial)","riveiropardavil","100","1","1","positive","val"
"1247355316402036741","2020-04-07 04:47:36","Perfecta explicación @nayibbukele ???? #QuedateEnCasa","Estado de alarma nacional (oficial)","that0scar","100","1","1","positive","val"
"1247383985220657152","2020-04-07 06:41:32","Es una buena época para una temporada más de @somosmarginal #ElMarginal #QuedateEnCasa","Estado de alarma nacional (oficial)","aariel_my","100","1","1","positive","train"
"1247395961795678208","2020-04-07 07:29:07","Buenos días ""doblegadores de curvas""! No hay nada mejor que personas pensando y actuando por el bien común. Datos completos al final de ayer lunes 6 de abril. #QuedateEnCasa #COVID19España","Estado de alarma nacional (oficial)","AlexRVillalobos","100","1","1","positive","train"
"1247395586871001091","2020-04-07 07:27:38","#EstáPasando [7.30] | ¡Buenos días! Suben las temperaturas pero seguiremos con lluvia en momentos puntuales del día. Ahora 12 grados y llegaremos a los 19. Recordad, solo saldremos a la calle si es estrictamente necesario. #QuédateEnCasa, el confinamiento empieza a dar resultados","Estado de alarma nacional (oficial)","vozdesantiago","100","1","1","positive","train"
"1247418833230577665","2020-04-07 09:00:00","Celebremos la vida, busquemos una estrella que nos guíe y repartamos alegría. Es lo que intentamos cada mañana con canciones como ésta de @AxelOficial. . Por tu salud. Por la salud de todos. #QuédateEnCasa","Estado de alarma nacional (oficial)","BibMunBurgos","100","1","1","positive","train"
"1247418833033297920","2020-04-07 09:00:00","?El personal de #STVGestión del Hospital Reina Sofía nos pide que por favor nos quedemos en casa para #FrenarLaCurva del #Coronavirus. ?#EsteVirusLoParamosUnidos.??. #STV #ServiciosParaTuTranquilidad #QuédateEnCasa","Estado de alarma nacional (oficial)","stvgestion","100","1","1","positive","val"
"1247417818825601026","2020-04-07 08:55:58","@laondadelpi @Profe_RamonRG @future_spain @Infanmusic @AyudaMaestros @Manu___Velasco @CeipPi #QuedateEnCasa ?, Gracias familia por este rap en el #diamundialdelasalud","Estado de alarma nacional (oficial)","RosadelaRubia1","100","1","1","positive","val"
"1247416346222223361","2020-04-07 08:50:07","??Seguimos a tu lado!!????Información de atención al público y servicios del #CEEIGuadalajara ante la situación del #COVID19 ? #QuedateEnCasa #EsteVirusLoParamosUnidos @dipuguadalajara @GuadalajaraAyto @JCCMGuadalajara @CEOEGuadalajara ?????","Estado de alarma nacional (oficial)","ceeiguadalajara","100","1","1","positive","train"
"1247415687691350016","2020-04-07 08:47:30","En la antigüedad, un día tal que hoy estaríamos pre-preparando maletas para los días de cofrades y torrijas. . Hoy pre-preraramos maletas para viajar de una a otra habitación. . #QuédateEnCasa . Buen día!","Estado de alarma nacional (oficial)","elcharolito","100","1","1","positive","val"
"1247433939528146945","2020-04-07 10:00:02","Hoy en nuestra campaña #JuntosDesdeCasaAFA le toca el turno a @rafamuela que nos cuenta cómo se han adaptado a la situación en la @RBetisFundacion. ¡Muchas gracias por vuestra colaboración! Seguimos ? #QuedateEnCasa #Covid_19","Estado de alarma nacional (oficial)","afandaluzas","100","1","1","positive","val"
"1247431125926129664","2020-04-07 09:48:51","#COVID19 | #Mijas. ? #TodoVaASalirBien ""Bando Municipal"". ?? Gracias niños y niñas ??. #QuédateEnCasa porque #EsteVirusLoParamosUnidos","Estado de alarma nacional (oficial)","Mijas340","100","1","1","positive","train"
"1247430845339762688","2020-04-07 09:47:44","No bajemos las guardias.... #QuedateEnCasa #HospitalLaPaz #HNSR","Estado de alarma nacional (oficial)","iglesiasurraca","100","1","1","positive","test"
"1247430579571830784","2020-04-07 09:46:40","La posibilidad de vernos y escucharnos a distancia ha hecho más llevadero el aislamiento, convirtiendo la #tecnología en un factor de humanización... . Vía: @LaVanguardia #QuedateEnCasa","Estado de alarma nacional (oficial)","galdonsoftware","100","1","1","positive","train"
"1247448426964533250","2020-04-07 10:57:36","@chimoeneas @VisitCarrus ¡Todos los videos desde la ventana son bien recibidos! un saludo y ánimo. #Quédateencasa #Elchedesdelaventana","Estado de alarma nacional (oficial)","visitelche","100","1","1","positive","test"
"1247447914567344128","2020-04-07 10:55:33","Gracias a @Essentia_ideas por incluirnos en el homenaje a las marcas que están ayudando a salir de la crisis. Un orgullo compartir este cartel con tantas y tantas empresas #LasMarcasSeSalen. #Covid_19 . #QuedateEnCasa . #JuntosVenceremos","Estado de alarma nacional (oficial)","Equimodal_","100","1","1","positive","train"
"1247447759973728257","2020-04-07 10:54:57","Móstoles distribuye más de 160 máscaras de buceo entre los hospitales . #quedateencasa","Estado de alarma nacional (oficial)","telemadrid","100","1","1","positive","train"
"1247446877232078849","2020-04-07 10:51:26","@Hardcorcon ¡GRACIAS! ¡Va por todos los trabajadores del HUFA! #QuedateEnCasa #UnDíaMenos","Estado de alarma nacional (oficial)","baquerator","100","1","1","positive","train"
"1247446550290276353","2020-04-07 10:50:08","? Todos nuestros operarios trabajan a pleno rendimiento para que, entre todos podamos deshacernos del COVID-19. Ahora te toca a ti, sé responsable, #quédateencasa. #EivissaNeta #ÉsCaTeua","Estado de alarma nacional (oficial)","EivissaNeta","100","1","1","positive","train"
"1247445744220614657","2020-04-07 10:46:56","Buenos días y feliz martes. Qué lo paséis lo mejor posible. . #lee #Quedateencasa. …","Estado de alarma nacional (oficial)","MaldonadoMerche","100","1","1","positive","train"
"1247463636362235904","2020-04-07 11:58:02","? ¡ MANUALIDADES EN CASA ! . ?Enormes iniciativas e ideas?#Iker hace animalitos con el cartón del ????#Kevin y #Erik fabrican ? personalizas todo vale para estar distraído en? en estos difíciles días de confinamiento por el? . ?#QuédateEnCasa. @CanteraMFC @marbella_fc","Estado de alarma nacional (oficial)","CanteraMFC","100","1","1","positive","train"
"1247463080310779904","2020-04-07 11:55:49","Estamos recibiendo mensajes de #protagonistas de la provincia de #Sevilla. Hoy hacemos visible y agradecemos el trabajo de #ProtecciónCivil en #Bormujos ?? ¡Falta el tuyo, lo esperamos! . #ProtagonistasProvinciaSev. #QuédateEnCasa #ProvinciaSev. #EsteVirusLoParamosUnidos","Estado de alarma nacional (oficial)","DIPUSEVI","100","1","1","positive","train"
"1247462799862874112","2020-04-07 11:54:42","¡Hoy toca levantarse del sofá y ponerse en forma! Aquí os dejamos una serie de ejercicios para hacer en casa. ¡Vamos! ?➡ . #DíaMundialDeLaSalud #G4Contigo #QuédateEnCasa #salud","Estado de alarma nacional (oficial)","G4comunicacion","100","1","1","positive","test"
"1247462057278128128","2020-04-07 11:51:45","Hoy mas que nunca, en el #DiaMundialDeLaSalud , cabe elogiar a todos aquellos que en esta situación están al frente protegiéndonos. ??‍⚕️?. #QuedateEnCasa ?","Estado de alarma nacional (oficial)","_RadioRO_","100","1","1","positive","test"
"1247461971886292994","2020-04-07 11:51:25","Buen dia amigos feliz jornada y a cuidarse !!! . #QuedateEnCasa","Estado de alarma nacional (oficial)","MichelinOrtiz","100","1","1","positive","train"
"1247461308565532672","2020-04-07 11:48:47","Hoy es el Día Mundial de la Salud y más que nunca ¡gracias a todos los sanitarios!. #CCTorreSevilla #QuédateenCasa #OMS #DiaMundialdelaSalud #JuntosPodemos","Estado de alarma nacional (oficial)","CCTorreSevilla","100","1","1","positive","train"
"1247478066148003840","2020-04-07 12:55:22","¡43.208 casos curados de #Coronavirus! . Seguimos sumando ?¡Feliz martes!. #JuntosPodemos #QuedateEnCasa #JuntosLoConseguiremos","Estado de alarma nacional (oficial)","super8es","100","1","1","positive","train"
"1247477905019584512","2020-04-07 12:54:44","@jvergelesb Las 3.100 camas no están completas, de las 160 en UCI solo están ocupadas 64. Tenemos capacidad para aguantar cualquier contingencia. #EsteVirusLoParamosUnidos ?. #quédateencasa. #SanidadPublica . #diamundialdelasalud","Estado de alarma nacional (oficial)","PsoeBadajozCEP","100","1","1","positive","train"
"1247476961120858112","2020-04-07 12:50:59","La singular y profunda voz de Lana del Rey se puede apreciar en toda su plenitud en este impresionante Video Games. #QuédateEnCasa","Estado de alarma nacional (oficial)","djkeltxo","100","1","1","positive","val"
"1247476282453000192","2020-04-07 12:48:17","? ¡Precioso! Nos encanta recibir los mensajes de ánimo de nuestros pequeños metreros. . ??? ¡Esperamos el tuyo!. Muchas gracias, Claudia. #TodoSaldráBien #QuédateEnCasa","Estado de alarma nacional (oficial)","metro_madrid","100","1","1","positive","val"
"1247493665699880960","2020-04-07 13:57:21","Queremos que esta cuarentena sea mucho más llevadera y por eso hemos habilitado unos DESCUENTOS ESPECIALES en nuestra web ? Y volvemos con nuestros ENVÍOS A DOMICILIO ??. #quedateencasa pero con un buen vino ?. #quedateencasa #vinosacra","Estado de alarma nacional (oficial)","VinoSacra","100","1","1","positive","test"
"1247507780879122432","2020-04-07 14:53:27","¡Ya queda menos para ver la luz! ?. ? En seguimos trabajando con la fabricación de #CajasdeCartón ? para que la cadena de suministro no se detenga. ??¡Enhorabuena a todos los que lo hacéis posible! ??. #JuntosSaldremosAdelante #QuedateEnCasa","Estado de alarma nacional (oficial)","HispanoEmbalaje","100","1","1","positive","train"
"1247506359970643971","2020-04-07 14:47:48","Desde el #GrupoCasaTomas queremos aportar nuestro granito de arena, hemos donado una tonelada de comida que está repartiéndose a las familias que más lo necesitan ¡Mucho ánimo y recuerda #quedateencasa #JuntosPodemos! más información @AytoCTcomunica","Estado de alarma nacional (oficial)","GrupoCasaTomas","100","1","1","positive","test"
"1247503235272892417","2020-04-07 14:35:23","Hoy #MartesSanto de una Semana Santa de confinamiento, cada uno de nosotros tenemos una visión de como debería vivirla ¿Cuéntanoslo como sería? . ¿La nuestra?. Veros disfrutar de nuestras calles, donde sea, pero feliz y despreocupados sin #QuedateEnCasa. #SemanaSantaEcija2020","Estado de alarma nacional (oficial)","Ecija_Sevilla","100","1","1","positive","train"
"1247523831251492866","2020-04-07 15:57:13","Hoy, 7 de abril, es el #DíaMundialDeLaSalud y desde KTec queremos agradecer la labor y dedicación de sanitarios, servicios de protección y a todas aquellas personas que se dedican al cuidado de otras, . ¡Gracias! . . . ?. . . #Ktec. #quedateencasa. #TodoVaaSalirBien ?","Estado de alarma nacional (oficial)","Ktec_Burgos","100","1","1","positive","test"
"1247523179943190530","2020-04-07 15:54:38","#DíaMundialDeLaSalud Gracias profesionales de la salud, ahora más que nunca #QuedateEnCasa","Estado de alarma nacional (oficial)","VeraLopezAlvar1","100","1","1","positive","val"
"1247522243875196928","2020-04-07 15:50:55","Hoy es el #DíaMundialDeLaSalud . Nuestra salud y la de los demás es fundamental. Protégete a ti mismo y a todos los que te rodean #QuédateEnCasa. Y si no puedes hacerlo recuerda que #SinEPISnoscontagiamosTODOS. Nuestro reconocimiento a todo el personal que trabaja en la sanidad??","Estado de alarma nacional (oficial)","LSB_USOEuskadi","100","1","1","positive","train"
"1247539772538535938","2020-04-07 17:00:34","#Deportes | #Mijas. ?‍♂✌? Todos a hacer deporte solidario el próximo domingo desde casa #QuédateEnCasa. ▶","Estado de alarma nacional (oficial)","Mijas340","100","1","1","positive","train"
"1247539630506901504","2020-04-07 17:00:00","Hoy es DÍA MUNDIAL DE LA SALUD!!!. En estos momentos es más importante que nunca cuidarse y tomar todas las precauciones necesarias. No olives llevar una dieta equilibrada, realizar ejercicio y solo salir de casa cuando sea necesario. #QuedateEnCasa #EstePaísLoAlimentamosUnidos","Estado de alarma nacional (oficial)","surinver","100","1","1","positive","val"
"1247539018662678537","2020-04-07 16:57:34","@jcarror @coiias Jorge, nos alegra mucho que te haya gustado. Gracias por la mención. Y recuerda, #quédateencasa formándote. Un saludo.","Estado de alarma nacional (oficial)","industrialesand","100","1","1","positive","train"
"1247538306566377500","2020-04-07 16:54:45","Pues parece que entre hoy y mañana, la policía de Huelva, por fin, va a decir a todo el mundo que quiera ir a la ciudad eso de ""Huelva otro día, majete"". Ya era hora. Lleva años queriendo verlo con mis propios ojos!!!. #QuédateEnCasa y #HUELVAustedmañana","Estado de alarma nacional (oficial)","gerardodemateo","100","1","1","positive","val"
"1247538183392210945","2020-04-07 16:54:15","En el #DíadelaSalud queremos aprovechar para dar las gracias a todos los médicos, enfermeras y otros profesionales de la salud por su dedicación y compromiso en las actuales circunstancias, entregándose en cuerpo y alma en la lucha contra el #Covid19. GRACIAS. #QuédateEnCasa","Estado de alarma nacional (oficial)","CliniQuoAravaca","100","1","1","positive","train"
"1247535499343872000","2020-04-07 16:43:35","Hoy he dedicado la propuesta a descubrir un magnífico castillo que literalmente se encuentra sobre uno de los bellos lagos de #Suiza . Conoce más acerca de él a continuación . #QuedateEnCasa #viajes #viajar #viajeros #LugaresConEncanto #turismo #travel","Estado de alarma nacional (oficial)","DalamaJuanjo","100","1","1","positive","test"
"1247535489025839109","2020-04-07 16:43:33","#quedateencasa ... #confinamiento sentido comun &amp; responsabilidad --- #stayathome #lockdown common sense &amp; responsability --- #coronavirus --- #calle #sombrereria #burgos #españa ... #archigram #photogram…","Estado de alarma nacional (oficial)","davidgongar","100","1","1","positive","val"
"1247551149697388544","2020-04-07 17:45:47","Hoy es el #DíaMundialDeLaSalud y queremos dar muchos ánimos y fuerza a todas las personas que están luchando día tras día contra el #COVID19 ? Y recuerda... #QuedateEnCasa","Estado de alarma nacional (oficial)","aecat_es","100","1","1","positive","test"
"1247569104082472961","2020-04-07 18:57:07","Yo te ganaria porque tengo mas rollos de papel que @TheGrefg pelos en la cabeza #orangechallenge #QuedateEnCasa","Estado de alarma nacional (oficial)","alvaro61264185","100","1","1","positive","val"
"1247584926922244102","2020-04-07 20:00:00","Ayer, en el Tanatorio de la #M30 realizamos el #AplausoSolidario ???? para rendir homenaje a todo el personal que trabaja para los servicios funerarios por su labor y esfuerzo en estos días tan complicados. . #EsteVirusLoParamosUnidos . #QuedateEnCasa. #COVID2019. #GraciasMadrid","Estado de alarma nacional (oficial)","policiademadrid","100","1","1","positive","train"
"1247584876842360836","2020-04-07 19:59:48","??‍⚕️?‍⚕️Hoy #DiaMundialdelaSalud nuestro aplauso es de agradecimiento y reivindicación por todos/as los médicos, enfermeros, y personal de hospitales y centros de salud que exponen su vida por salvar la nuestra. ¡GRACIAS! . #QuedaUnDiaMenos #QuedateEnCasa","Estado de alarma nacional (oficial)","ElPozoMurcia_FS","100","1","1","positive","train"
"1247584518854377480","2020-04-07 19:58:22","? ?. Aquí os dejo un trocito de la saeta desde mi balcón, . ¡ Feliz Semana Santa a todos !?✝️ . #Yomequedoencasa #QuedateEnCasa #SemanaSanta #Andalucía #España ???. ‼️COMPÁRTELO PARA QUE LO DISFRUTE TODO EL MUNDO, GRACIAS‼️??. ¡TODOS JUNTOS PODEMOS !??","Estado de alarma nacional (oficial)","adrian_bachi95","100","1","1","positive","train"
"1247582965372194823","2020-04-07 19:52:12","Hoy es el #diamundialdelasalud y los calamarketers desde nuestros balcones queremos enviar todo nuestro apoyo a los sanitarios que día a día están luchando para salir de esta situación ??. #QuedateEnCasa #JuntosSaldremosAdelante . ?","Estado de alarma nacional (oficial)","calamarketing","100","1","1","positive","test"
"1247582350537568256","2020-04-07 19:49:45","La lucha y dedicación que los médicos y enfermeras del mundo entero que están luchando contra el #COVID19 no tiene precio. Gracias. #QuedateEnCasa","Estado de alarma nacional (oficial)","ClubShakSpain","100","1","1","positive","train"
"1247582235227836422","2020-04-07 19:49:18","O noso Delegado, Miguel Vidal, #QuedaNaCasa e ti?. #QuedaNaCasa . #QuedateEnCasa . #undiamasundiamenos . Ánimo, EQUIPO!. @futgal @CTAFSdaRFGF","Estado de alarma nacional (oficial)","CTA_PONTEVEDRA","100","1","1","positive","test"
"1247582170698395653","2020-04-07 19:49:03","Mu bonito este mensaje de @sunsplash_es:. Verificado. ❤️El día que volveremos a abrazarnos y a compartir momentos juntos será maravilloso familia ❤️ mientras tanto hagamos lo posible para el bien de tod@s. #QuedateEnCasa","Estado de alarma nacional (oficial)","TourAndKids","100","1","1","positive","train"
"1247598205157683201","2020-04-07 20:52:46","Con el compromiso de todos lo superaremos!!! . #QuedateEnCasa #YoMeQuedoEnCasa #JuntosSaldremosAdelante @Asomega","Estado de alarma nacional (oficial)","MmariaRrodrigue","100","1","1","positive","train"
"1247597509721165826","2020-04-07 20:50:00","Queremos que nos sientas muy cerca. Entre todos vamos a superar esta situación. #TodoVaASalirBien ? #QuédateEnCasa #másqueseguros","Estado de alarma nacional (oficial)","segurosrga","100","1","1","positive","val"
"1247596877387890696","2020-04-07 20:47:29","@fedeariasp @NetflixES Me parece impresionante!! ❤️❤️ ¡¡GANAZAS DE VERTE!! #diamundialdelasalud #COVID19 #FelizMartes #YoMeQuedoEnCasa #QuedateEnCasa #7Abr #7deAbril #MartesSanto #7Abril","Estado de alarma nacional (oficial)","FedeAriasFans","100","1","1","positive","val"
"1247596038074118145","2020-04-07 20:44:09","@Nacho_Abad Gracias @Nacho_Abad ?? por el apoyo. #ParaNuestrosHeroes ????. #NoSomosUnGastoSuperfluo . #EquiparacionYa. #ILPJusapol. #VetarLaIlpJusapolEsilegal. #SenidiComún. #QuedateEnCasa . . @jusapol . #GCyPNnoSeRinden. #StopLeyAbusosPoliciales. #ProhibidoRendirse . #LaSilenciosaCat","Estado de alarma nacional (oficial)","AntonferGeas","100","1","1","positive","train"
"1247594258669940741","2020-04-07 20:37:05","Para acabar el día queremos saber cómo lleváis la #cuarentena ⁉️. Aquí tenéis a nuestra compi Helena ?? que quiero compartir su día a día con todos vosotros ???. #claritasturismo. #claritasjaen #Jaén #QuedateEnCasa . @___meliora","Estado de alarma nacional (oficial)","ClaritasTurismo","100","1","1","positive","val"
"1247614390146301953","2020-04-07 21:57:04","Un día más, o un día menos, para salir de esta pesadilla. Ánimo a todos. Y mucha fuerza a todas las familias que han perdido a alguien o están con enfermos en los hospitales. Un abrazo. #yaquedamenos. #QuedateEnCasa","Estado de alarma nacional (oficial)","jbocanegrajerez","100","1","1","positive","train"
"1247611143255928832","2020-04-07 21:44:10","#MartesSanto #SSantaSevilla20 #QuedateEnCasa . Volver a insistir en la Indecencia, los sanitarios no podemos pagar la desastrosa Gestión del Gobierno, las profecías de #FernandoSimon . El Presidente del Colegio de Médicos de Sevilla @RICOMSevilla @alfonsopediatra es contundente","Estado de alarma nacional (oficial)","sanbartolome13","100","1","1","positive","train"
"1247610532808491010","2020-04-07 21:41:45","Por fin pueden poner sus huevos tranquilas?? #Covid_19 #QuedateEnCasa","Estado de alarma nacional (oficial)","Findyourdives","100","1","1","positive","train"
"1247609378217345024","2020-04-07 21:37:09","Buenas noches!!! Noticia importante! El Sr. Ratoncito Pérez hace saber que pese a la cuarentena, él tiene permiso para seguir con su tarea... #cuarentena #quedateencasa #ratonperez","Estado de alarma nacional (oficial)","PucelaCon","100","1","1","positive","train"
"1247630182615330818","2020-04-07 22:59:50","¡No bajes la guardia frente al #COVID19! . #conCIENCIAte. #QuédateEnCasa . #EsteVirusLoParamosUnidos","Estado de alarma nacional (oficial)","GobAsturias","100","1","1","positive","val"
"1247628953151582210","2020-04-07 22:54:56","Los dibujos de hoy de las participantes en el #retoartístico #cadadíaundibujo de #ArteenCasa. . ¡muchas gracias por participar!. #aliteaartemania #escueladearte #QUÉDATEENCASA #dibujo #pintura #autorretrato…","Estado de alarma nacional (oficial)","alicia_fortea","100","1","1","positive","test"
"1247628681243213824","2020-04-07 22:53:52","Desconocemos la procedencia. Pero en estos momentos, un poco de humor viene muy bien. #QuédateEnCasa que #JuntosVenceremos al #COVID19 ??????","Estado de alarma nacional (oficial)","pcalcala_gra","100","1","1","positive","test"
"1247627640258867200","2020-04-07 22:49:43","@MeigaSr @jusapol Gracias @MeigaSr ?? por el apoyo. #ParaNuestrosHeroes . #NoSomosUnGastoSuperfluo . #EquiparacionYa. #ILPJusapol. #VetarLaIlpJusapolEsilegal. #QuedateEnCasa  . . @jusapol . #GCyPNnoSeRinden. #StopLeyAbusosPoliciales. #ProhibidoRendirse . #LaSilenciosaCat. #ManifestacionOnLine8A","Estado de alarma nacional (oficial)","AntonferGeas","100","1","1","positive","train"
"1247638868536541184","2020-04-07 23:34:20","En estos tiempos que nos toca vivir, queremos desear feliz #DiaInternacionaldelaSalud a todas y todos los profesionales de la salud que hoy más que nunca están luchando, trabajando y esforzándose por todos nosotros. Un infinito ¡GRACIAS!! ???. #DiaMundialSalud. #QuedateEnCasa","Estado de alarma nacional (oficial)","SOANDALUCIA","100","1","1","positive","train"
"1247634764330303489","2020-04-07 23:18:02","Pues esto de que ya no sé ni en qué día vivo y me he puesto calcetines de Navidad #QuedateEnCasa","Estado de alarma nacional (oficial)","mria_vega","100","1","1","positive","train"
"1247652218251206656","2020-04-08 00:27:23","@contrastado Gracias por seguir ahí reclamando lo nuestro, eres un ejemplo para las fse. #QuedateEnCasa. @jusapol. #EquiparacionYa. #ILPJusapol. #Jupol. #Jucil. #ProhibidoRendirse. #StopLeyAbusosPoliciales. #EnEstaFamiliaNadieLuchaSolo. #PodemosTraicionILPJusapol. #SanchezTraicionILPJusapol","Estado de alarma nacional (oficial)","Miguel_Coruna","100","1","1","positive","train"
"1247682866407976961","2020-04-08 02:29:10","La foto de este noche es un Olmo de 384 años, en Navajas, (Castellón), larga vida amigo. A descansar. #Quedateencasa","Estado de alarma nacional (oficial)","ArbolMesa","100","1","1","positive","test"
"1247701677798567936","2020-04-08 03:43:55","@Xaguzar2 Buenos días Xagu #YoMeQuedoEnCasa #QuedateEnCasa","Estado de alarma nacional (oficial)","Isabel21294528","100","1","1","positive","test"
"1247744386948943872","2020-04-08 06:33:38","#MiercolesSanto en #Calasparra. Noche del Prendimiento de una imagen de #NuestroPadreJesus maravillosa. Una representación única en #Murcia y que esta noche echaremos de menos . Vamos a trabajar los que podemos y debemos los demás #QuedateEnCasa . Ánimo","Estado de alarma nacional (oficial)","JosMartnezNuez2","100","1","1","positive","train"
"1247766131743404037","2020-04-08 08:00:02","Para animaros la mañana , ya queda menos...temazos años 90 #YoMeQuedoEnCasa #QuedateEnCasa","Estado de alarma nacional (oficial)","GICARPE","100","1","1","positive","train"
"1247756744702308359","2020-04-08 07:22:44","❤ ? Jorge, técnico de línea, es otro de los empleados que trabaja para garantizar la movilidad necesaria en estos días. Gracias a #LosOtrosHéroes ????. #TodoSaldráBien #QuédateEnCasa","Estado de alarma nacional (oficial)","metro_madrid","100","1","1","positive","train"
"1247753554858627077","2020-04-08 07:10:04","Unas vacaciones atípicas...pero vacaciones. Descansar, planear, tomar aire....para que cuando esto termine, volver con más ganas y fuerzas que nunca!! Y no lo dudes...esta Semana Santa #quedateencasa…","Estado de alarma nacional (oficial)","IdeamoPubli","100","1","1","positive","val"
"1247780919445868545","2020-04-08 08:58:48","Buenos días pipol!!! #FelizMiércoles !!! Vamos a pasar el día lo mejor posible...hoy también #QuedateEnCasa Esto es trabajo de todxs y ese es el nuestro...por lo menos el mío...?? Pasad un día genial cuarentenoso...??? Ánimo!!! ??????","Estado de alarma nacional (oficial)","AkesGranada","100","1","1","positive","test"
"1247777758479966208","2020-04-08 08:46:14","#somosvilla #crececemoscontigo #estamoscontigo #musicaparasobrellevarlacuarentena #QuedateEnCasa. Comenzamos con animo el miércoles.Todo va a salir bien.","Estado de alarma nacional (oficial)","VillaValdemoro","100","1","1","positive","val"
"1247776245959417862","2020-04-08 08:40:14","? Hospital Severo Ochoa . Marina y Sagrario, dos pacientes COVID ejemplo de fuerza y lucha. Gracias @JaviYMar y @CADENA100 por compartir esta historia ?. ➡️ #QuedateEnCasa . ? #HospitalSeveroOchoa","Estado de alarma nacional (oficial)","ochoaconsalud","100","1","1","positive","val"
"1247775191444250624","2020-04-08 08:36:02","Mediante el Plan #CruzRojaResponde podemos llevamos alimentos y medicinas familias vulnerables por el #Covid19, atendemos a personas mayores aisladas, a personas sin hogar y colectivos vulnerables #QuedateEnCasa Cuídate y, si puedes #colabora","Estado de alarma nacional (oficial)","CruzRojaMurcia","100","1","1","positive","train"
"1247774643500380162","2020-04-08 08:33:52","Buenos días amig@s y coleg@s que sea positivo #fuerzasanitaria #quedateencasa #covid19","Estado de alarma nacional (oficial)","AelaNurse","100","1","1","positive","train"
"1247772248003371009","2020-04-08 08:24:21","es una iniciativa muy chula, que arrancó para ayudar en la crisis sanitaria actual. Entra en Facebook e Instagram y seguir los perfiles para ver toda la información. . #hoyporti #quedateencasa #todoirabien","Estado de alarma nacional (oficial)","jviosques","100","1","1","positive","val"
"1247795525534937090","2020-04-08 09:56:50","@MercheOficial Buenos días mi guapi!!! Por el norte estamos igual, nublado y ahora algo fresco! ? Anoche con la ? le saqué foto a la Súper Luna! ?? #BuenosDías #EsAhora #BuenosDiasATodos #MiercolesSanto #COVID19 #COVIDー19 #QuedateEnCasa","Estado de alarma nacional (oficial)","NataliaMerchePA","100","1","1","positive","test"
"1247793817777876993","2020-04-08 09:50:03","En esta entrega de #ECOHogares te vamos a animar para que conviertas tus residuos orgánicos en una fuente de vida. #LosCEAsEnTuCasa #QuedateEnCasa","Estado de alarma nacional (oficial)","ArboretoLC","100","1","1","positive","train"
